Date,CourseID,CourseName,CourseCategory,Actual_Next_Day_Enrollment,Predicted_Next_Day_Enrollment,Actual_Next_Day_Revenue,Predicted_Next_Day_Revenue
2025-11-26,CR00030,Reinforcement Learning,Machine Learning,1.0,0.0,0.0,0.0
2025-11-26,CR00020,Email Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-26,CR00005,Full Stack Development,Programming,0.0,0.0,0.0,0.0
2025-11-26,CR00045,Financial Modeling,Finance,1.0,0.8878338585614003,0.0,0.8878338585614003
2025-11-26,CR00029,Natural Language Processing,Machine Learning,2.0,1.7251820796775377,0.0,1.7251820796775377
2025-11-26,CR00042,Investment Strategies,Finance,0.0,0.0,0.0,0.0
2025-11-26,CR00032,Ethical Hacking,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-26,CR00007,UI/UX Design,Design,0.0,0.0,0.0,0.0
2025-11-26,CR00017,SEO Mastery,Marketing,0.0,3.434968304584345,0.0,3.434968304584345
2025-11-26,CR00026,Intro to Machine Learning,Machine Learning,0.0,0.0,0.0,0.0
2025-11-26,CR00009,Web Design Fundamentals,Design,0.0,2.8835162832531864,0.0,2.8835162832531864
2025-11-26,CR00054,Backend Development with Node.js,Web Development,2.0,2.983123541240687,0.0,2.983123541240687
2025-11-26,CR00035,Cyber Threat Intelligence,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-26,CR00015,Leadership Essentials,Business,0.0,141.37528274983995,0.0,141.37528274983995
2025-11-26,CR00008,Photoshop Mastery,Design,0.0,0.0,0.0,0.0
2025-11-26,CR00034,Data Encryption,Cybersecurity,2.0,149.500645789244,788.52,149.500645789244
2025-11-26,CR00060,Content Creation,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-26,CR00016,Digital Marketing,Marketing,1.0,0.0,0.0,0.0
2025-11-26,CR00041,Financial Accounting,Finance,0.0,21.524491788894792,0.0,21.524491788894792
2025-11-26,CR00051,HTML & CSS,Web Development,0.0,15.057685919805728,0.0,15.057685919805728
2025-11-26,CR00011,Entrepreneurship 101,Business,2.0,149.70064400341505,652.04,149.70064400341505
2025-11-26,CR00050,Computer Vision,Artificial Intelligence,1.0,232.26890576991454,490.9,232.26890576991454
2025-11-26,CR00033,Cybersecurity Fundamentals,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-27,CR00008,Photoshop Mastery,Design,0.0,0.0,0.0,0.0
2025-11-27,CR00026,Intro to Machine Learning,Machine Learning,0.0,0.0,0.0,0.0
2025-11-27,CR00045,Financial Modeling,Finance,0.0,1.0333121153062876,0.0,1.0333121153062876
2025-11-27,CR00058,Social Media Strategy,Digital Marketing,1.0,0.0,0.0,0.0
2025-11-27,CR00005,Full Stack Development,Programming,3.0,0.0,0.0,0.0
2025-11-27,CR00044,Personal Finance,Finance,1.0,49.733251125569744,119.04,49.733251125569744
2025-11-27,CR00009,Web Design Fundamentals,Design,1.0,2.73927946838549,0.0,2.73927946838549
2025-11-27,CR00042,Investment Strategies,Finance,0.0,0.0,0.0,0.0
2025-11-27,CR00040,Leadership in Projects,Project Management,2.0,170.47102929180383,655.98,170.47102929180383
2025-11-27,CR00049,Deep Learning,Artificial Intelligence,2.0,160.8245117306355,831.02,160.8245117306355
2025-11-27,CR00041,Financial Accounting,Finance,0.0,23.459369163889527,0.0,23.459369163889527
2025-11-27,CR00024,Big Data Analytics,Data Science,0.0,51.10307742876883,0.0,51.10307742876883
2025-11-27,CR00010,3D Modeling,Design,1.0,0.0,0.0,0.0
2025-11-27,CR00007,UI/UX Design,Design,1.0,0.0,0.0,0.0
2025-11-27,CR00006,Graphic Design Basics,Design,0.0,136.65423662733215,0.0,136.65423662733215
2025-11-27,CR00051,HTML & CSS,Web Development,1.0,14.010798202540627,37.89,14.010798202540627
2025-11-27,CR00050,Computer Vision,Artificial Intelligence,0.0,259.5136205743338,0.0,259.5136205743338
2025-11-27,CR00004,Advanced Python,Programming,1.0,0.0,0.0,0.0
2025-11-27,CR00043,Corporate Finance,Finance,0.0,3.4877818138469863,0.0,3.4877818138469863
2025-11-27,CR00039,Project Planning,Project Management,0.0,184.55252211531842,0.0,184.55252211531842
2025-11-27,CR00059,Affiliate Marketing,Digital Marketing,2.0,0.0,0.0,0.0
2025-11-27,CR00001,Python Basics,Programming,1.0,248.0144520713625,472.28,248.0144520713625
2025-11-27,CR00023,Machine Learning Fundamentals,Data Science,1.0,4.661618685204395,0.0,4.661618685204395
2025-11-27,CR00055,Full-Stack Web Development,Web Development,1.0,27.539176105585682,57.32,27.539176105585682
2025-11-27,CR00025,Statistical Analysis,Data Science,0.0,120.33718166212685,0.0,120.33718166212685
2025-11-27,CR00036,Agile Project Management,Project Management,1.0,6.561680205452824,0.0,6.561680205452824
2025-11-27,CR00011,Entrepreneurship 101,Business,1.0,157.48179297043728,326.02,157.48179297043728
2025-11-27,CR00056,Google Ads Mastery,Digital Marketing,1.0,75.55448344352797,212.39,75.55448344352797
2025-11-27,CR00003,C++ for Beginners,Programming,0.0,0.0,0.0,0.0
2025-11-27,CR00028,Deep Learning,Machine Learning,1.0,2.955332205968837,0.78,2.955332205968837
2025-11-27,CR00022,Data Visualization,Data Science,1.0,7.862004892206279,0.0,7.862004892206279
2025-11-27,CR00014,Sales Mastery,Business,1.0,1.5974014073087375,0.0,1.5974014073087375
2025-11-27,CR00018,Social Media Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-27,CR00053,React for Beginners,Web Development,0.0,0.0,0.0,0.0
2025-11-27,CR00002,Java Programming,Programming,1.0,0.0,0.0,0.0
2025-11-27,CR00032,Ethical Hacking,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-27,CR00054,Backend Development with Node.js,Web Development,0.0,3.0784616589226204,0.0,3.0784616589226204
2025-11-27,CR00035,Cyber Threat Intelligence,Cybersecurity,0.0,1.0985212242999438,0.0,1.0985212242999438
2025-11-27,CR00015,Leadership Essentials,Business,0.0,141.64615959068465,0.0,141.64615959068465
2025-11-27,CR00017,SEO Mastery,Marketing,1.0,3.621540788067108,0.0,3.621540788067108
2025-11-27,CR00060,Content Creation,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-27,CR00034,Data Encryption,Cybersecurity,1.0,152.35054371179672,394.26,152.35054371179672
2025-11-27,CR00047,Natural Language Processing,Artificial Intelligence,1.0,33.69209725937628,89.59,33.69209725937628
2025-11-27,CR00016,Digital Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-27,CR00057,SEO for E-commerce,Digital Marketing,0.0,66.31527914640982,0.0,66.31527914640982
2025-11-27,CR00021,Data Analysis with Python,Data Science,0.0,2.4774130722203864,0.0,2.4774130722203864
2025-11-27,CR00033,Cybersecurity Fundamentals,Cybersecurity,1.0,0.0,0.0,0.0
2025-11-27,CR00020,Email Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-27,CR00013,Finance for Startups,Business,0.0,0.0,0.0,0.0
2025-11-27,CR00029,Natural Language Processing,Machine Learning,0.0,3.3301903120401377,0.0,3.3301903120401377
2025-11-27,CR00031,Network Security,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-27,CR00030,Reinforcement Learning,Machine Learning,1.0,0.0,0.0,0.0
2025-11-27,CR00038,Risk Management,Project Management,0.0,157.67117555491075,0.0,157.67117555491075
2025-11-27,CR00052,JavaScript Mastery,Web Development,0.0,2.25267818300631,0.0,2.25267818300631
2025-11-27,CR00048,AI Ethics,Artificial Intelligence,2.0,2.1310690753941444,0.0,2.1310690753941444
2025-11-27,CR00012,Business Strategy,Business,0.0,210.49153913302726,0.0,210.49153913302726
2025-11-27,CR00019,Content Marketing,Marketing,0.0,2.1075529419769197,0.0,2.1075529419769197
2025-11-27,CR00027,Neural Networks,Machine Learning,0.0,0.4030376638713875,0.0,0.4030376638713875
2025-11-27,CR00037,Scrum Essentials,Project Management,1.0,0.0,0.0,0.0
2025-11-27,CR00046,AI for Beginners,Artificial Intelligence,0.0,94.84006342841023,0.0,94.84006342841023
2025-11-28,CR00031,Network Security,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-28,CR00005,Full Stack Development,Programming,0.0,0.0,0.0,0.0
2025-11-28,CR00045,Financial Modeling,Finance,0.0,0.0,0.0,0.0
2025-11-28,CR00020,Email Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-28,CR00017,SEO Mastery,Marketing,1.0,1.5180129037610897,0.0,1.5180129037610897
2025-11-28,CR00002,Java Programming,Programming,0.0,0.0,0.0,0.0
2025-11-28,CR00029,Natural Language Processing,Machine Learning,0.0,0.5050062940543398,0.0,0.5050062940543398
2025-11-28,CR00008,Photoshop Mastery,Design,2.0,0.0,0.0,0.0
2025-11-28,CR00050,Computer Vision,Artificial Intelligence,2.0,242.1803488178346,981.8,242.1803488178346
2025-11-28,CR00032,Ethical Hacking,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-28,CR00042,Investment Strategies,Finance,0.0,0.0,0.0,0.0
2025-11-28,CR00053,React for Beginners,Web Development,1.0,0.0,0.0,0.0
2025-11-28,CR00044,Personal Finance,Finance,0.0,48.886615290877835,0.0,48.886615290877835
2025-11-28,CR00030,Reinforcement Learning,Machine Learning,0.0,0.0,0.0,0.0
2025-11-28,CR00018,Social Media Marketing,Marketing,1.0,0.0,0.0,0.0
2025-11-28,CR00059,Affiliate Marketing,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-28,CR00048,AI Ethics,Artificial Intelligence,0.0,0.0,0.0,0.0
2025-11-28,CR00019,Content Marketing,Marketing,0.0,0.7512936952875506,0.0,0.7512936952875506
2025-11-28,CR00028,Deep Learning,Machine Learning,0.0,0.18872492888009162,0.0,0.18872492888009162
2025-11-28,CR00056,Google Ads Mastery,Digital Marketing,0.0,80.76142946328545,0.0,80.76142946328545
2025-11-28,CR00024,Big Data Analytics,Data Science,0.0,56.68887748004559,0.0,56.68887748004559
2025-11-28,CR00043,Corporate Finance,Finance,1.0,0.4341091308689613,0.0,0.4341091308689613
2025-11-28,CR00006,Graphic Design Basics,Design,0.0,142.91701380061198,0.0,142.91701380061198
2025-11-28,CR00021,Data Analysis with Python,Data Science,0.0,0.9417347529355737,0.0,0.9417347529355737
2025-11-28,CR00025,Statistical Analysis,Data Science,0.0,119.87323231580493,0.0,119.87323231580493
2025-11-28,CR00060,Content Creation,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-28,CR00007,UI/UX Design,Design,0.0,0.0,0.0,0.0
2025-11-28,CR00001,Python Basics,Programming,0.0,218.14070345928414,0.0,218.14070345928414
2025-11-28,CR00011,Entrepreneurship 101,Business,0.0,139.8083365253516,0.0,139.8083365253516
2025-11-28,CR00041,Financial Accounting,Finance,0.0,28.0075102291718,0.0,28.0075102291718
2025-11-28,CR00004,Advanced Python,Programming,0.0,0.0,0.0,0.0
2025-11-28,CR00046,AI for Beginners,Artificial Intelligence,1.0,96.24947079089866,248.1,96.24947079089866
2025-11-28,CR00037,Scrum Essentials,Project Management,0.0,0.0,0.0,0.0
2025-11-28,CR00022,Data Visualization,Data Science,1.0,6.090458582288292,0.0,6.090458582288292
2025-11-28,CR00039,Project Planning,Project Management,0.0,157.4428512868577,0.0,157.4428512868577
2025-11-28,CR00040,Leadership in Projects,Project Management,0.0,157.5920177445299,0.0,157.5920177445299
2025-11-28,CR00014,Sales Mastery,Business,0.0,0.0,0.0,0.0
2025-11-28,CR00055,Full-Stack Web Development,Web Development,0.0,24.866929386606827,0.0,24.866929386606827
2025-11-28,CR00023,Machine Learning Fundamentals,Data Science,0.0,2.185033274351653,0.0,2.185033274351653
2025-11-28,CR00033,Cybersecurity Fundamentals,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-28,CR00010,3D Modeling,Design,0.0,0.0,0.0,0.0
2025-11-28,CR00036,Agile Project Management,Project Management,2.0,6.585090476599099,0.0,6.585090476599099
2025-11-28,CR00057,SEO for E-commerce,Digital Marketing,0.0,64.79568813803142,0.0,64.79568813803142
2025-11-28,CR00052,JavaScript Mastery,Web Development,0.0,0.5521972273744922,0.0,0.5521972273744922
2025-11-28,CR00003,C++ for Beginners,Programming,0.0,0.0,0.0,0.0
2025-11-28,CR00027,Neural Networks,Machine Learning,0.0,0.0,0.0,0.0
2025-11-28,CR00026,Intro to Machine Learning,Machine Learning,0.0,0.0,0.0,0.0
2025-11-28,CR00015,Leadership Essentials,Business,2.0,149.23497129842838,570.1,149.23497129842838
2025-11-28,CR00016,Digital Marketing,Marketing,1.0,0.0,0.0,0.0
2025-11-28,CR00047,Natural Language Processing,Artificial Intelligence,1.0,30.390848346998006,89.59,30.390848346998006
2025-11-28,CR00034,Data Encryption,Cybersecurity,1.0,163.44361702022857,394.26,163.44361702022857
2025-11-28,CR00038,Risk Management,Project Management,0.0,171.13796935230724,0.0,171.13796935230724
2025-11-28,CR00058,Social Media Strategy,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-28,CR00049,Deep Learning,Artificial Intelligence,0.0,156.20862963849325,0.0,156.20862963849325
2025-11-28,CR00013,Finance for Startups,Business,0.0,0.0,0.0,0.0
2025-11-28,CR00054,Backend Development with Node.js,Web Development,1.0,0.0,0.0,0.0
2025-11-28,CR00035,Cyber Threat Intelligence,Cybersecurity,2.0,0.0,0.0,0.0
2025-11-28,CR00009,Web Design Fundamentals,Design,0.0,2.416936605735785,0.0,2.416936605735785
2025-11-28,CR00012,Business Strategy,Business,1.0,260.4702736546414,487.92,260.4702736546414
2025-11-28,CR00051,HTML & CSS,Web Development,0.0,12.403269162436807,0.0,12.403269162436807
2025-11-29,CR00019,Content Marketing,Marketing,1.0,0.8263361982978097,0.0,0.8263361982978097
2025-11-29,CR00020,Email Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-29,CR00010,3D Modeling,Design,0.0,0.0,0.0,0.0
2025-11-29,CR00055,Full-Stack Web Development,Web Development,1.0,23.057525019016598,57.32,23.057525019016598
2025-11-29,CR00011,Entrepreneurship 101,Business,0.0,154.98291328609002,0.0,154.98291328609002
2025-11-29,CR00012,Business Strategy,Business,0.0,245.06201264439994,0.0,245.06201264439994
2025-11-29,CR00006,Graphic Design Basics,Design,0.0,126.98619131761015,0.0,126.98619131761015
2025-11-29,CR00005,Full Stack Development,Programming,0.0,0.0,0.0,0.0
2025-11-29,CR00016,Digital Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-29,CR00004,Advanced Python,Programming,0.0,0.0,0.0,0.0
2025-11-29,CR00008,Photoshop Mastery,Design,0.0,0.0,0.0,0.0
2025-11-29,CR00015,Leadership Essentials,Business,0.0,144.46998179770856,0.0,144.46998179770856
2025-11-29,CR00017,SEO Mastery,Marketing,0.0,0.0,0.0,0.0
2025-11-29,CR00002,Java Programming,Programming,0.0,0.0,0.0,0.0
2025-11-29,CR00007,UI/UX Design,Design,0.0,0.0,0.0,0.0
2025-11-29,CR00009,Web Design Fundamentals,Design,0.0,0.7399220206378558,0.0,0.7399220206378558
2025-11-29,CR00058,Social Media Strategy,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-29,CR00014,Sales Mastery,Business,1.0,0.0,0.0,0.0
2025-11-29,CR00018,Social Media Marketing,Marketing,1.0,0.0,0.0,0.0
2025-11-29,CR00059,Affiliate Marketing,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-29,CR00022,Data Visualization,Data Science,0.0,6.177632879866195,0.0,6.177632879866195
2025-11-29,CR00056,Google Ads Mastery,Digital Marketing,0.0,76.0058492927692,0.0,76.0058492927692
2025-11-29,CR00023,Machine Learning Fundamentals,Data Science,0.0,2.0711750532575195,0.0,2.0711750532575195
2025-11-29,CR00003,C++ for Beginners,Programming,0.0,0.0,0.0,0.0
2025-11-29,CR00001,Python Basics,Programming,0.0,198.33148091940384,0.0,198.33148091940384
2025-11-29,CR00021,Data Analysis with Python,Data Science,3.0,0.0,0.0,0.0
2025-11-29,CR00057,SEO for E-commerce,Digital Marketing,0.0,76.3132743919034,0.0,76.3132743919034
2025-11-29,CR00013,Finance for Startups,Business,1.0,0.0,0.0,0.0
2025-11-29,CR00024,Big Data Analytics,Data Science,1.0,47.57059763657318,117.68,47.57059763657318
2025-11-29,CR00030,Reinforcement Learning,Machine Learning,1.0,0.0,0.0,0.0
2025-11-29,CR00035,Cyber Threat Intelligence,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-29,CR00053,React for Beginners,Web Development,0.0,0.0,0.0,0.0
2025-11-29,CR00051,HTML & CSS,Web Development,2.0,12.096843839469777,75.78,12.096843839469777
2025-11-29,CR00041,Financial Accounting,Finance,0.0,23.979368161438224,0.0,23.979368161438224
2025-11-29,CR00026,Intro to Machine Learning,Machine Learning,0.0,0.0,0.0,0.0
2025-11-29,CR00039,Project Planning,Project Management,1.0,137.66932266479066,346.71,137.66932266479066
2025-11-29,CR00042,Investment Strategies,Finance,0.0,0.0,0.0,0.0
2025-11-29,CR00036,Agile Project Management,Project Management,0.0,4.228116769653958,0.0,4.228116769653958
2025-11-29,CR00031,Network Security,Cybersecurity,1.0,0.0,0.0,0.0
2025-11-29,CR00043,Corporate Finance,Finance,1.0,0.0,0.0,0.0
2025-11-29,CR00033,Cybersecurity Fundamentals,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-29,CR00044,Personal Finance,Finance,1.0,50.25034318343876,119.04,50.25034318343876
2025-11-29,CR00060,Content Creation,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-29,CR00038,Risk Management,Project Management,0.0,147.33879260683318,0.0,147.33879260683318
2025-11-29,CR00032,Ethical Hacking,Cybersecurity,2.0,0.0,0.0,0.0
2025-11-29,CR00045,Financial Modeling,Finance,0.0,0.0,0.0,0.0
2025-11-29,CR00054,Backend Development with Node.js,Web Development,0.0,0.8369774657650666,0.0,0.8369774657650666
2025-11-29,CR00049,Deep Learning,Artificial Intelligence,1.0,158.59741857517622,415.51,158.59741857517622
2025-11-29,CR00025,Statistical Analysis,Data Science,0.0,107.71861972362109,0.0,107.71861972362109
2025-11-29,CR00048,AI Ethics,Artificial Intelligence,0.0,0.0,0.0,0.0
2025-11-29,CR00034,Data Encryption,Cybersecurity,0.0,146.81580211464322,0.0,146.81580211464322
2025-11-29,CR00029,Natural Language Processing,Machine Learning,0.0,1.055802527705609,0.0,1.055802527705609
2025-11-29,CR00047,Natural Language Processing,Artificial Intelligence,1.0,24.732789423128743,89.59,24.732789423128743
2025-11-29,CR00040,Leadership in Projects,Project Management,0.0,159.88577588285307,0.0,159.88577588285307
2025-11-29,CR00052,JavaScript Mastery,Web Development,0.0,0.6106044230605363,0.0,0.6106044230605363
2025-11-29,CR00046,AI for Beginners,Artificial Intelligence,0.0,96.17472965009463,0.0,96.17472965009463
2025-11-29,CR00037,Scrum Essentials,Project Management,0.0,0.0,0.0,0.0
2025-11-29,CR00050,Computer Vision,Artificial Intelligence,1.0,244.96774430299047,490.9,244.96774430299047
2025-11-29,CR00027,Neural Networks,Machine Learning,1.0,0.0,0.0,0.0
2025-11-29,CR00028,Deep Learning,Machine Learning,0.0,0.9901945589366363,0.0,0.9901945589366363
2025-11-30,CR00033,Cybersecurity Fundamentals,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-30,CR00034,Data Encryption,Cybersecurity,1.0,134.03262896291045,394.26,134.03262896291045
2025-11-30,CR00017,SEO Mastery,Marketing,0.0,1.7482405212376477,0.0,1.7482405212376477
2025-11-30,CR00015,Leadership Essentials,Business,1.0,141.87423897585182,285.05,141.87423897585182
2025-11-30,CR00016,Digital Marketing,Marketing,1.0,0.0,0.0,0.0
2025-11-30,CR00025,Statistical Analysis,Data Science,3.0,106.88979437602039,898.71,106.88979437602039
2025-11-30,CR00053,React for Beginners,Web Development,0.0,0.0,0.0,0.0
2025-11-30,CR00018,Social Media Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-30,CR00056,Google Ads Mastery,Digital Marketing,0.0,68.55501151761601,0.0,68.55501151761601
2025-11-30,CR00019,Content Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-30,CR00030,Reinforcement Learning,Machine Learning,3.0,0.0,0.0,0.0
2025-11-30,CR00020,Email Marketing,Marketing,1.0,0.0,0.0,0.0
2025-11-30,CR00029,Natural Language Processing,Machine Learning,1.0,0.2269771801049103,0.0,0.2269771801049103
2025-11-30,CR00060,Content Creation,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-30,CR00021,Data Analysis with Python,Data Science,1.0,0.2737206891713626,0.0,0.2737206891713626
2025-11-30,CR00028,Deep Learning,Machine Learning,0.0,0.3977151692761609,0.0,0.3977151692761609
2025-11-30,CR00054,Backend Development with Node.js,Web Development,0.0,0.10333383478712932,0.0,0.10333383478712932
2025-11-30,CR00022,Data Visualization,Data Science,0.0,5.09823611509227,0.0,5.09823611509227
2025-11-30,CR00055,Full-Stack Web Development,Web Development,1.0,21.330853930733138,57.32,21.330853930733138
2025-11-30,CR00027,Neural Networks,Machine Learning,0.0,0.0,0.0,0.0
2025-11-30,CR00032,Ethical Hacking,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-30,CR00031,Network Security,Cybersecurity,1.0,0.0,0.0,0.0
2025-11-30,CR00037,Scrum Essentials,Project Management,0.0,0.0,0.0,0.0
2025-11-30,CR00014,Sales Mastery,Business,0.0,0.0,0.0,0.0
2025-11-30,CR00049,Deep Learning,Artificial Intelligence,0.0,147.7682243200894,0.0,147.7682243200894
2025-11-30,CR00001,Python Basics,Programming,0.0,176.4667508907442,0.0,176.4667508907442
2025-11-30,CR00048,AI Ethics,Artificial Intelligence,2.0,0.0,0.0,0.0
2025-11-30,CR00002,Java Programming,Programming,0.0,0.0,0.0,0.0
2025-11-30,CR00047,Natural Language Processing,Artificial Intelligence,1.0,24.832149605140593,89.59,24.832149605140593
2025-11-30,CR00003,C++ for Beginners,Programming,1.0,0.0,0.0,0.0
2025-11-30,CR00046,AI for Beginners,Artificial Intelligence,0.0,92.81311400120113,0.0,92.81311400120113
2025-11-30,CR00004,Advanced Python,Programming,1.0,0.0,0.0,0.0
2025-11-30,CR00050,Computer Vision,Artificial Intelligence,2.0,244.8986730091247,981.8,244.8986730091247
2025-11-30,CR00059,Affiliate Marketing,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-30,CR00045,Financial Modeling,Finance,1.0,0.0,0.0,0.0
2025-11-30,CR00005,Full Stack Development,Programming,0.0,0.0,0.0,0.0
2025-11-30,CR00044,Personal Finance,Finance,0.0,49.449359768813345,0.0,49.449359768813345
2025-11-30,CR00006,Graphic Design Basics,Design,0.0,104.44088310028911,0.0,104.44088310028911
2025-11-30,CR00043,Corporate Finance,Finance,0.0,1.0173122536691892,0.0,1.0173122536691892
2025-11-30,CR00007,UI/UX Design,Design,0.0,0.0,0.0,0.0
2025-11-30,CR00042,Investment Strategies,Finance,1.0,0.0,0.0,0.0
2025-11-30,CR00036,Agile Project Management,Project Management,1.0,4.524805794327207,0.0,4.524805794327207
2025-11-30,CR00057,SEO for E-commerce,Digital Marketing,0.0,72.18232151533606,0.0,72.18232151533606
2025-11-30,CR00052,JavaScript Mastery,Web Development,0.0,0.0,0.0,0.0
2025-11-30,CR00012,Business Strategy,Business,0.0,227.31339477729693,0.0,227.31339477729693
2025-11-30,CR00038,Risk Management,Project Management,0.0,145.16084614592015,0.0,145.16084614592015
2025-11-30,CR00011,Entrepreneurship 101,Business,1.0,127.09165714737847,326.02,127.09165714737847
2025-11-30,CR00035,Cyber Threat Intelligence,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-30,CR00039,Project Planning,Project Management,0.0,133.90291452394175,0.0,133.90291452394175
2025-11-30,CR00040,Leadership in Projects,Project Management,3.0,147.2060011344804,983.97,147.2060011344804
2025-11-30,CR00058,Social Media Strategy,Digital Marketing,2.0,0.0,0.0,0.0
2025-11-30,CR00009,Web Design Fundamentals,Design,1.0,1.4204059560615647,0.0,1.4204059560615647
2025-11-30,CR00051,HTML & CSS,Web Development,0.0,11.059081120824068,0.0,11.059081120824068
2025-11-30,CR00041,Financial Accounting,Finance,1.0,23.04900467415016,53.86,23.04900467415016
2025-11-30,CR00008,Photoshop Mastery,Design,1.0,0.0,0.0,0.0
2025-11-30,CR00010,3D Modeling,Design,1.0,0.0,0.0,0.0
2025-11-30,CR00023,Machine Learning Fundamentals,Data Science,0.0,1.8628240514217893,0.0,1.8628240514217893
2025-11-30,CR00013,Finance for Startups,Business,0.0,0.0,0.0,0.0
2025-11-30,CR00026,Intro to Machine Learning,Machine Learning,0.0,0.0,0.0,0.0
2025-11-30,CR00024,Big Data Analytics,Data Science,0.0,42.713305094397285,0.0,42.713305094397285
2025-12-01,CR00015,Leadership Essentials,Business,0.0,130.77314983317473,0.0,130.77314983317473
2025-12-01,CR00034,Data Encryption,Cybersecurity,1.0,117.95250776529802,394.26,117.95250776529802
2025-12-01,CR00037,Scrum Essentials,Project Management,0.0,0.0,0.0,0.0
2025-12-01,CR00006,Graphic Design Basics,Design,0.0,110.14056981035401,0.0,110.14056981035401
2025-12-01,CR00016,Digital Marketing,Marketing,0.0,0.0,0.0,0.0
2025-12-01,CR00044,Personal Finance,Finance,0.0,56.923193914839615,0.0,56.923193914839615
2025-12-01,CR00049,Deep Learning,Artificial Intelligence,0.0,151.5472036540606,0.0,151.5472036540606
2025-12-01,CR00024,Big Data Analytics,Data Science,0.0,46.84246771301747,0.0,46.84246771301747
2025-12-01,CR00021,Data Analysis with Python,Data Science,1.0,0.0,0.0,0.0
2025-12-01,CR00033,Cybersecurity Fundamentals,Cybersecurity,0.0,0.0,0.0,0.0
2025-12-01,CR00008,Photoshop Mastery,Design,0.0,0.0,0.0,0.0
2025-12-01,CR00055,Full-Stack Web Development,Web Development,1.0,18.197968208682035,57.32,18.197968208682035
2025-12-01,CR00005,Full Stack Development,Programming,0.0,0.0,0.0,0.0
2025-12-01,CR00032,Ethical Hacking,Cybersecurity,1.0,0.0,0.0,0.0
2025-12-01,CR00012,Business Strategy,Business,0.0,241.165196864804,0.0,241.165196864804
2025-12-01,CR00009,Web Design Fundamentals,Design,1.0,0.0,0.0,0.0
2025-12-01,CR00038,Risk Management,Project Management,0.0,161.00916709559914,0.0,161.00916709559914
2025-12-01,CR00025,Statistical Analysis,Data Science,2.0,120.34372430128383,599.14,120.34372430128383
2025-12-01,CR00060,Content Creation,Digital Marketing,1.0,0.0,0.0,0.0
2025-12-01,CR00042,Investment Strategies,Finance,1.0,0.0,0.0,0.0
2025-12-01,CR00057,SEO for E-commerce,Digital Marketing,1.0,68.74499814175637,177.34,68.74499814175637
2025-12-01,CR00036,Agile Project Management,Project Management,0.0,1.8055178991876346,0.0,1.8055178991876346
2025-12-01,CR00014,Sales Mastery,Business,0.0,0.0,0.0,0.0
2025-12-01,CR00022,Data Visualization,Data Science,1.0,3.4497155459912605,0.0,3.4497155459912605
2025-12-01,CR00013,Finance for Startups,Business,0.0,0.0,0.0,0.0
2025-12-01,CR00035,Cyber Threat Intelligence,Cybersecurity,0.0,0.0,0.0,0.0
2025-12-01,CR00028,Deep Learning,Machine Learning,0.0,0.0,0.0,0.0
2025-12-01,CR00052,JavaScript Mastery,Web Development,0.0,0.0,0.0,0.0
2025-12-01,CR00007,UI/UX Design,Design,0.0,0.0,0.0,0.0
2025-12-01,CR00054,Backend Development with Node.js,Web Development,1.0,0.0,0.0,0.0
2025-12-01,CR00043,Corporate Finance,Finance,1.0,0.0,0.0,0.0
2025-12-01,CR00051,HTML & CSS,Web Development,1.0,10.464264990483521,37.89,10.464264990483521
2025-12-01,CR00048,AI Ethics,Artificial Intelligence,1.0,0.0,0.0,0.0
2025-12-01,CR00002,Java Programming,Programming,2.0,0.0,0.0,0.0
2025-12-01,CR00001,Python Basics,Programming,1.0,222.65457728102828,472.28,222.65457728102828
