Date,CourseID,Enrollment_Count,Course_Revenue,Unique_Learners,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherID,Expertise,YearsOfExperience,TeacherRating,Year,Month,Quarter,Day,DayOfWeek,WeekOfYear,IsWeekend,DayOfYear,Month_Sin,Month_Cos,DayOfWeek_Sin,DayOfWeek_Cos,Enrollment_Lag_1,Enrollment_Lag_7,Enrollment_Lag_14,Enrollment_Lag_30,Revenue_Lag_1,Revenue_Lag_7,Revenue_Lag_14,Revenue_Lag_30,Enrollment_Rolling_7,Enrollment_Rolling_14,Enrollment_Rolling_30,Revenue_Rolling_7,Revenue_Rolling_14,Revenue_Rolling_30,Enrollment_Rolling_Max_7,Enrollment_Rolling_Min_7,Revenue_Rolling_Max_7,Enrollment_Growth,Revenue_Growth,Target_Next_Day_Enrollment,Target_Next_Day_Revenue
2025-06-02,CR00003,0.0,0.0,0.0,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5,0.4666666666666667,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-06-02,CR00010,1.0,0.0,1.0,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,0.43333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0
2025-06-02,CR00038,1.0,342.61,1.0,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,685.22,0.0,0.14285714285714285,0.4,0.0,48.94428571428572,137.04399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,CR00005,0.0,0.0,0.0,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.5666666666666667,0.0,0.0,0.0,3.0,0.0,0.0,-2.0,0.0,0.0,0.0
2025-06-02,CR00059,0.0,0.0,0.0,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-06-02,CR00028,1.0,0.78,1.0,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.5,0.33428571428571424,0.44571428571428573,0.39,2.0,0.0,1.56,2.0,1.56,0.0,0.0
2025-06-02,CR00032,0.0,0.0,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,0.26666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-06-02,CR00035,0.0,0.0,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5,0.4666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,2.0,0.0
2025-06-02,CR00011,0.0,0.0,0.0,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,326.02,0.14285714285714285,0.21428571428571427,0.36666666666666664,46.574285714285715,69.86142857142856,119.54066666666667,1.0,0.0,326.02,0.0,0.0,1.0,326.02
2025-06-02,CR00060,0.0,0.0,0.0,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.35714285714285715,0.4,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2025-06-02,CR00053,1.0,0.0,1.0,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.4666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-06-02,CR00051,4.0,151.56,4.0,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,37.89,0.0,0.2857142857142857,0.6428571428571429,0.4666666666666667,10.825714285714286,24.357857142857142,17.682000000000002,1.0,0.0,37.89,0.0,0.0,1.0,37.89
2025-06-02,CR00029,1.0,0.0,1.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6428571428571429,0.5666666666666667,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2025-06-02,CR00001,0.0,0.0,0.0,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,472.28,0.0,0.42857142857142855,0.35714285714285715,0.5666666666666667,202.40571428571428,168.67142857142855,267.6253333333333,2.0,0.0,944.56,0.0,0.0,0.0,0.0
2025-06-02,CR00046,0.0,0.0,0.0,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,248.1,0.0,0.0,0.2857142857142857,0.5,0.4666666666666667,70.88571428571429,124.04999999999998,115.77999999999999,1.0,0.0,248.1,-1.0,-248.1,0.0,0.0
2025-06-02,CR00017,1.0,0.0,1.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-06-02,CR00042,0.0,0.0,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-06-02,CR00036,0.0,0.0,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.35714285714285715,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,CR00045,2.0,0.0,2.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,CR00006,0.0,0.0,0.0,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,276.37,0.0,276.37,0.7142857142857143,0.5,0.5333333333333333,197.40714285714284,138.185,147.39733333333334,2.0,0.0,552.74,-1.0,-276.37,0.0,0.0
2025-06-02,CR00026,1.0,0.0,1.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.43333333333333335,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,CR00024,0.0,0.0,0.0,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.0,33.62285714285714,47.07200000000001,0.0,0.0,0.0,0.0,0.0,1.0,117.68
2025-06-02,CR00002,1.0,0.0,1.0,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5,0.5666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,CR00016,1.0,0.0,1.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.23333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-06-02,CR00022,2.0,0.0,2.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,CR00008,0.0,0.0,0.0,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5,0.5333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-06-02,CR00034,0.0,0.0,0.0,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,394.26,0.0,394.26,0.0,0.2857142857142857,0.35714285714285715,0.36666666666666664,112.64571428571428,140.80714285714285,144.56199999999998,1.0,0.0,394.26,1.0,394.26,0.0,0.0
2025-06-02,CR00048,1.0,0.0,1.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5,0.5333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-06-02,CR00056,1.0,212.39,1.0,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,2.0,0.0,0.0,1.0,424.78,0.0,0.0,212.39,0.5714285714285714,0.35714285714285715,0.5,121.36571428571428,75.85357142857141,106.195,2.0,0.0,424.78,2.0,424.78,0.0,0.0
2025-06-02,CR00047,1.0,89.59,1.0,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,179.18,0.5714285714285714,0.2857142857142857,0.4,51.19428571428572,25.59714285714286,35.836,2.0,0.0,179.18,0.0,0.0,0.0,0.0
2025-06-02,CR00040,2.0,655.98,2.0,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,327.99,327.99,327.99,0.14285714285714285,0.2857142857142857,0.4666666666666667,46.855714285714285,93.71142857142857,153.062,1.0,0.0,327.99,-1.0,-327.99,1.0,327.99
2025-06-02,CR00018,2.0,0.0,2.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.8571428571428571,0.5333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-06-02,CR00043,1.0,0.0,1.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,0.5333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-06-02,CR00013,1.0,0.0,1.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,CR00039,2.0,693.42,2.0,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,693.42,0.0,0.0,0.5714285714285714,0.5714285714285714,0.43333333333333335,198.11999999999995,198.11999999999995,150.24099999999999,2.0,0.0,693.42,-2.0,-693.42,0.0,0.0
2025-06-02,CR00058,0.0,0.0,0.0,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.4,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2025-06-02,CR00019,0.0,0.0,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,0.6,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0
2025-06-02,CR00020,0.0,0.0,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00040,Cybersecurity,24,4.58,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.43333333333333335,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2025-06-02,CR00027,0.0,0.0,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,TC00042,Machine Learning,21,4.97,2025,6,2,2,0,23,0,153,1.2246467991473532e-16,-1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,0.5333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2025-06-03,CR00035,2.0,0.0,2.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,TC00040,Cybersecurity,24,4.58,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5,0.4666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,CR00024,1.0,117.68,1.0,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Machine Learning,21,4.97,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,2.0,0.0,0.0,0.0,235.36,0.0,0.2857142857142857,0.4,0.0,33.62285714285714,47.07200000000001,0.0,0.0,0.0,0.0,0.0,1.0,117.68
2025-06-03,CR00060,0.0,0.0,0.0,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,TC00042,Machine Learning,21,4.97,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.35714285714285715,0.3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-06-03,CR00011,1.0,326.02,1.0,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,TC00040,Cybersecurity,24,4.58,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.3333333333333333,46.574285714285715,69.86142857142856,108.67333333333333,1.0,0.0,326.02,0.0,0.0,0.0,0.0
2025-06-03,CR00059,1.0,0.0,1.0,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,TC00040,Cybersecurity,24,4.58,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-06-03,CR00036,0.0,0.0,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,TC00042,Machine Learning,21,4.97,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.5333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-06-03,CR00043,0.0,0.0,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,TC00040,Cybersecurity,24,4.58,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.5333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-06-03,CR00001,0.0,0.0,0.0,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,TC00042,Machine Learning,21,4.97,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.5666666666666667,202.40571428571428,134.93714285714285,267.6253333333333,2.0,0.0,944.56,0.0,0.0,1.0,472.28
2025-06-03,CR00050,1.0,490.9,1.0,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,TC00040,Cybersecurity,24,4.58,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,0.0,490.9,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.3333333333333333,70.12857142857142,105.19285714285714,163.63333333333333,1.0,0.0,490.9,1.0,490.9,0.0,0.0
2025-06-03,CR00005,0.0,0.0,0.0,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,TC00040,Cybersecurity,24,4.58,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7857142857142857,0.5666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0
2025-06-03,CR00010,1.0,0.0,1.0,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,TC00040,Cybersecurity,24,4.58,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-06-03,CR00018,0.0,0.0,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,TC00040,Cybersecurity,24,4.58,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7857142857142857,0.6,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-06-03,CR00003,0.0,0.0,0.0,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,TC00040,Cybersecurity,24,4.58,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5,0.43333333333333335,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,CR00039,0.0,0.0,0.0,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,TC00042,Machine Learning,21,4.97,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,2.0,1.0,0.0,1.0,693.42,346.71,0.0,346.71,0.5714285714285714,0.7142857142857143,0.5,198.11999999999998,247.64999999999995,173.355,2.0,0.0,693.42,1.0,346.71,0.0,0.0
2025-06-03,CR00029,0.0,0.0,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,TC00042,Machine Learning,21,4.97,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.6428571428571429,0.5666666666666667,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-06-03,CR00015,1.0,285.05,1.0,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,TC00042,Machine Learning,21,4.97,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,0.0,1.0,1.0,285.05,0.0,285.05,285.05,0.7142857142857143,0.5,0.5333333333333333,203.60714285714286,142.525,152.02666666666667,2.0,0.0,570.1,1.0,285.05,1.0,285.05
2025-06-03,CR00023,0.0,0.0,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Machine Learning,21,4.97,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5,0.4666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,CR00014,1.0,0.0,1.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,TC00040,Cybersecurity,24,4.58,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5,0.4666666666666667,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-06-03,CR00032,1.0,0.0,1.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,TC00040,Cybersecurity,24,4.58,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,0.26666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0
2025-06-03,CR00041,0.0,0.0,0.0,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,TC00040,Cybersecurity,24,4.58,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.5,0.0,11.54142857142857,26.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,CR00016,0.0,0.0,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,TC00042,Machine Learning,21,4.97,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.26666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-06-03,CR00052,0.0,0.0,0.0,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,TC00042,Machine Learning,21,4.97,2025,6,2,3,1,23,0,154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5,0.5,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0
